,xray_class,T_REC,NOAA_AR,USFLUX,MEANGAM,MEANGBT,MEANJZD,MEANJZH,ABSNJZH,R_VALUE
491,M,2014-10-16 09:12:00,12192,0.0,0.0,0.0,0.0,0.0,0.0,4.96
492,M,2014-10-16 13:00:00,12192,1.93e+21,23.6,53.2,-0.0949,-0.000434,1.35,5.07
493,M,2014-10-18 07:00:00,12192,1.27e+23,43.0,63.2,-0.0103,-0.00448,774.0,4.99
494,M,2014-10-20 09:00:00,12192,1.27e+23,47.1,90.9,0.0245,-0.00634,1080.0,5.19
495,M,2014-10-20 16:00:00,12192,1.35e+23,47.5,90.8,0.075,-0.00466,885.0,5.3
496,M,2014-10-20 19:00:00,12192,1.34e+23,47.6,94.4,0.052,-0.00565,1000.0,5.31
497,M,2014-10-20 19:48:00,12192,1.33e+23,47.9,95.4,0.00163,-0.00608,1060.0,5.35
498,M,2014-10-20 22:48:00,12192,1.38e+23,47.7,93.5,0.0916,-0.006,1140.0,5.34
499,M,2014-10-21 13:36:00,12192,1.27e+23,51.6,94.8,0.0616,-0.00586,1020.0,5.38
500,M,2014-10-22 01:12:00,12192,1.36e+23,52.2,95.5,0.168,-0.00358,682.0,5.45
501,M,2014-10-22 05:12:00,12192,1.33e+23,52.9,98.7,0.0934,-0.00422,749.0,5.46
502,M,2014-10-22 15:48:00,12192,1.35e+23,53.6,94.2,0.177,-0.00283,551.0,5.42
503,M,2014-10-23 09:48:00,12192,1.38e+23,54.5,95.3,0.139,-0.00288,573.0,5.41
504,M,2014-10-24 07:36:00,12192,1.44e+23,54.5,94.8,0.0414,-0.00263,553.0,5.33
505,M,2014-10-26 17:12:00,12192,1.9e+23,43.7,88.9,0.0249,0.000577,144.0,5.47
506,M,2014-10-26 18:12:00,12192,1.94e+23,43.5,87.1,0.0398,-5.95e-05,15.6,5.45
507,M,2014-10-26 18:48:00,12192,1.94e+23,43.4,87.2,0.0577,-0.000501,132.0,5.45
508,M,2014-10-26 20:00:00,12192,1.94e+23,43.4,89.5,0.0214,-0.000778,199.0,5.43
509,M,2014-10-27 00:00:00,12192,1.96e+23,42.8,85.5,-0.0186,0.000404,106.0,5.32
510,M,2014-10-27 01:48:00,12192,1.97e+23,42.4,86.4,-0.0374,0.000483,124.0,5.35
511,M,2014-10-27 03:36:00,12192,1.96e+23,42.1,86.8,-0.0113,-0.000549,139.0,5.37
512,M,2014-10-27 10:00:00,12192,1.95e+23,41.0,84.0,0.0463,-0.000655,168.0,5.33
513,M,2014-10-27 17:36:00,12192,2.04e+23,40.3,78.3,-0.0108,-0.0011,294.0,5.25
514,M,2014-10-28 02:12:00,12192,2.07e+23,40.1,75.6,-0.0583,0.000179,47.2,5.1
515,M,2014-10-28 03:24:00,12192,2.03e+23,39.8,76.6,-0.0635,8.71e-05,22.0,5.14
516,M,2014-10-28 13:48:00,12192,1.92e+23,40.2,69.8,-0.0157,0.00022,53.8,5.27
517,M,2014-10-29 06:00:00,12192,1.52e+23,44.0,62.9,-0.0596,-0.00122,235.0,5.35
518,M,2014-10-29 10:00:00,12192,1.34e+23,44.5,64.8,0.00367,-0.00284,472.0,5.54
519,M,2014-10-29 14:24:00,12192,1.11e+23,44.3,61.8,-0.0021,-0.00334,460.0,5.45
520,M,2014-10-29 16:12:00,12192,1.05e+23,45.0,59.2,-0.027,-0.00375,496.0,5.38
521,M,2014-10-29 18:48:00,12192,9.46e+22,45.2,58.9,-0.0561,-0.0019,225.0,5.28
522,M,2014-10-29 21:24:00,12192,8.53e+22,44.6,63.0,-0.0283,-0.00489,507.0,5.19
523,M,2014-10-30 00:36:00,12192,6.83e+22,44.2,66.1,0.0946,-0.00424,324.0,5.28
524,M,2014-10-30 01:24:00,12192,6.2e+22,44.5,64.5,0.133,-0.00808,555.0,5.27
525,M,2014-10-30 04:00:00,12192,4.12e+22,45.3,61.0,0.432,-0.00209,95.3,5.4
526,M,2014-11-03 13:00:00,12205,0.0,0.0,0.0,0.0,0.0,0.0,4.46
527,M,2014-11-03 22:12:00,12205,7.22e+21,43.1,48.8,0.0968,-0.00261,27.8,4.76
528,M,2014-11-04 08:00:00,12205,2.68e+22,36.0,64.8,0.0172,-0.00432,166.0,4.02
529,M,2014-11-04 08:48:00,12205,2.76e+22,34.9,58.3,0.0461,-0.00245,95.6,4.11
530,M,2014-11-05 09:24:00,12205,4.43e+22,36.0,75.0,-0.139,0.0135,813.0,4.56
531,M,2014-11-05 18:48:00,12205,4.91e+22,36.8,79.5,-0.00552,0.0159,1110.0,4.69
532,M,2014-11-06 01:24:00,12205,5.07e+22,36.0,86.5,-0.0595,0.0192,1300.0,4.8
533,M,2014-11-06 03:36:00,12205,4.73e+22,36.9,89.5,-0.122,0.024,1510.0,4.85
534,M,2014-11-06 21:48:00,12205,4.37e+22,38.3,101.0,0.00859,0.0291,1770.0,4.86
535,M,2014-11-07 02:00:00,12205,4.31e+22,39.1,101.0,-0.0403,0.0279,1710.0,4.87
536,M,2014-11-07 04:12:00,12205,3.98e+22,39.4,105.0,-0.0354,0.0329,1850.0,4.87
537,M,2014-11-07 10:12:00,12205,3.53e+22,41.2,105.0,0.0379,0.0273,1400.0,4.84
538,M,2014-11-09 15:24:00,12205,2.24e+22,51.0,106.0,0.399,0.0189,725.0,4.72
539,M,2014-11-15 11:36:00,12205,2.25e+22,28.5,77.8,-0.2,-0.00276,90.4,3.69
540,M,2014-11-15 20:36:00,12209,1.22e+23,36.8,93.0,0.0443,0.00468,774.0,4.89
541,M,2014-11-16 17:24:00,12209,1.19e+23,39.0,95.7,0.163,0.00391,712.0,4.92
542,M,2014-12-01 06:24:00,12223,3.56e+21,26.2,100.0,-0.167,0.00147,7.58,2.89
543,M,2014-12-04 08:00:00,12222,3.48e+22,52.8,98.3,-0.041,-0.00305,153.0,4.59
544,M,2014-12-04 18:00:00,12222,3.51e+22,50.3,98.2,0.0424,-0.00467,232.0,4.73
545,M,2014-12-04 19:36:00,12222,3.64e+22,49.2,96.7,0.00534,-0.00492,265.0,4.76
546,M,2014-12-05 11:24:00,12222,3.46e+22,47.4,97.1,-0.124,-0.00805,386.0,4.62
547,M,2014-12-13 05:12:00,12242,5.74e+22,31.5,106.0,0.245,0.00618,543.0,4.2
548,M,2014-12-14 19:24:00,12242,5.07e+22,39.8,116.0,0.277,-0.00116,91.5,4.71
549,M,2014-12-17 01:00:00,12242,6.87e+22,47.9,110.0,0.42,0.00408,454.0,4.95
550,M,2014-12-17 01:36:00,12242,6.87e+22,48.0,109.0,0.398,0.00472,529.0,4.95
551,M,2014-12-17 04:24:00,12241,3.13e+22,54.4,96.7,0.0979,0.0153,698.0,4.86
552,M,2014-12-17 18:48:00,12242,7.86e+22,45.4,111.0,0.402,0.0075,923.0,5.11
553,M,2014-12-18 21:36:00,12242,9.71e+22,42.8,105.0,0.274,0.00722,1100.0,5.14
554,M,2014-12-19 09:36:00,12242,1.01e+23,41.6,102.0,0.194,0.00615,965.0,5.18
555,M,2014-12-21 07:24:00,12242,9.36e+22,38.4,89.0,0.0553,0.00319,453.0,5.0
556,M,2014-12-21 11:24:00,12242,8.37e+22,38.6,92.5,-0.0248,0.00315,376.0,5.0
557,M,2014-12-22 01:24:00,12242,8.27e+22,36.8,84.3,-0.162,0.00474,566.0,4.75
558,M,2014-12-27 02:00:00,12248,1.95e+22,38.0,115.0,0.335,-0.0008,24.9,3.94
559,M,2015-01-03 09:36:00,12253,3.66e+22,56.5,89.9,0.0661,0.00556,331.0,4.92
560,M,2015-01-04 15:12:00,12253,3.18e+22,58.1,90.8,0.0389,0.00463,252.0,4.6
561,M,2015-01-22 04:36:00,12268,1.67e+22,47.7,53.2,-0.0963,-0.00349,77.9,4.82
562,M,2015-01-26 16:48:00,12268,2.98e+22,52.3,97.2,0.203,-0.00275,139.0,4.33
563,M,2015-01-28 04:24:00,12276,1.79e+22,29.7,106.0,-0.0245,0.00369,110.0,3.29
564,M,2015-01-28 23:12:00,12277,5.74e+22,32.4,72.4,0.00443,0.00163,127.0,4.9
565,M,2015-01-29 11:36:00,12277,7.11e+22,36.4,72.3,-0.164,0.0026,249.0,4.63
566,M,2015-01-30 00:36:00,12277,7.63e+22,35.7,77.0,-0.0869,9.99e-06,1.09,4.67
567,M,2015-01-30 05:24:00,12277,7.29e+22,35.2,83.6,-0.157,0.000532,53.3,4.73
568,M,2015-01-30 12:00:00,12277,6.53e+22,36.4,86.5,-0.195,0.000878,79.8,4.67
569,M,2015-02-04 02:00:00,12277,2.9e+22,45.8,123.0,0.412,-0.00283,136.0,3.87
570,M,2015-02-09 23:00:00,12282,2.91e+22,35.0,75.5,-0.0789,0.00217,94.0,4.13
571,M,2015-03-02 06:24:00,12290,4.23e+21,36.2,67.1,0.0448,-0.00695,36.1,4.75
572,M,2015-03-02 09:36:00,12290,7.66e+20,23.0,55.5,0.45,0.00166,2.22,5.19
573,M,2015-03-02 14:24:00,12290,1.69e+19,23.0,71.7,0.617,-0.00205,0.148,4.06
574,M,2015-03-02 14:24:00,12290,1.69e+19,23.0,71.7,0.617,-0.00205,0.148,4.06
575,M,2015-03-02 14:24:00,12290,1.69e+19,23.0,71.7,0.617,-0.00205,0.148,4.06
576,M,2015-03-05 23:24:00,12297,0.0,0.0,0.0,0.0,0.0,0.0,5.1
577,M,2015-03-06 04:12:00,12297,5.27e+19,20.2,52.5,0.342,0.00553,0.536,5.16
578,M,2015-03-06 06:24:00,12297,1.09e+21,42.3,52.8,-0.63,0.0194,31.3,5.05
579,M,2015-03-07 21:48:00,12297,3.57e+22,36.3,76.4,-0.000775,0.0165,825.0,4.34
580,M,2015-03-09 14:24:00,12297,2.79e+22,42.2,99.3,-0.084,0.0238,974.0,4.67
581,M,2015-03-09 23:24:00,12297,2.99e+22,43.6,102.0,0.05,0.0295,1320.0,4.82
582,M,2015-03-10 03:24:00,12297,2.91e+22,44.2,101.0,0.104,0.0332,1460.0,4.89
583,M,2015-03-10 23:48:00,12297,2.4e+22,48.6,107.0,0.0706,0.0522,1800.0,4.96
584,M,2015-03-11 06:12:00,12297,2.44e+22,50.9,106.0,0.196,0.0422,1560.0,5.07
585,M,2015-03-11 09:12:00,12297,2.41e+22,52.1,103.0,0.152,0.0387,1500.0,5.04
586,M,2015-03-11 18:48:00,12297,2.5e+22,52.1,110.0,0.317,0.0589,2000.0,5.11
587,M,2015-03-12 04:36:00,12297,2.61e+22,54.4,110.0,0.307,0.0598,2180.0,5.11
588,M,2015-03-12 11:36:00,12297,2.59e+22,54.6,108.0,0.288,0.0563,2110.0,5.06
589,M,2015-03-12 12:12:00,12297,2.57e+22,54.1,109.0,0.341,0.0587,2190.0,5.02
590,M,2015-03-12 13:48:00,12297,2.57e+22,54.5,108.0,0.29,0.0558,2110.0,5.04
591,M,2015-03-12 21:48:00,12297,2.43e+22,56.0,109.0,0.232,0.0579,2050.0,4.99
592,M,2015-03-13 03:48:00,12297,2.32e+22,55.8,112.0,0.281,0.0632,2120.0,4.99
593,M,2015-03-13 05:48:00,12297,2.29e+22,55.8,108.0,0.32,0.056,1950.0,4.92
594,M,2015-03-14 04:24:00,12297,2.32e+22,53.3,108.0,0.282,0.0459,1590.0,4.78
595,M,2015-03-15 09:36:00,12297,2.73e+22,49.3,109.0,0.217,0.0321,1300.0,4.87
596,M,2015-03-15 22:36:00,12297,3.1e+22,44.2,98.7,0.218,0.0157,773.0,4.66
597,M,2015-03-16 10:36:00,12297,3.11e+22,40.9,105.0,0.236,0.0209,934.0,4.82
598,M,2015-03-17 22:48:00,12297,3.4e+22,33.8,74.1,0.0128,0.0131,684.0,4.36
599,M,2015-04-08 14:36:00,12320,1.41e+22,45.9,117.0,0.462,0.0136,331.0,4.33
600,M,2015-04-12 08:48:00,12320,2.64e+22,29.5,108.0,-0.25,0.000933,36.4,3.94
601,M,2015-04-21 07:12:00,12324,5.56e+22,35.0,95.5,0.152,-0.0047,439.0,4.51
602,M,2015-04-21 10:12:00,12325,5.15e+22,35.5,100.0,0.0291,-0.00541,442.0,4.5
603,M,2015-04-21 11:48:00,12324,5.15e+22,35.1,99.2,0.102,-0.00434,360.0,4.46
604,M,2015-04-21 15:24:00,12322,1.54e+22,39.0,71.1,-0.407,-0.0145,283.0,4.17
605,M,2015-04-21 17:00:00,12322,1.16e+22,40.0,75.0,-0.354,-0.00858,129.0,4.24
606,M,2015-04-21 21:36:00,12322,5.91e+21,38.0,74.9,-0.446,-0.00468,31.0,4.38
607,M,2015-04-21 22:00:00,12322,5.54e+21,33.9,48.6,-0.0865,0.00404,22.9,4.78
608,M,2015-04-22 08:36:00,12324,5.05e+22,30.4,89.2,-0.0388,-0.00318,252.0,4.44
609,M,2015-04-23 09:12:00,12324,3.35e+22,28.4,86.7,-0.172,0.000104,5.14,4.55
610,M,2015-05-05 09:48:00,12335,2.25e+22,51.8,101.0,0.145,0.0017,66.6,4.36
611,M,2015-05-05 13:48:00,12339,3.38e+22,42.8,61.4,0.247,-0.00363,155.0,4.49
612,M,2015-05-05 14:24:00,12335,2.17e+22,53.0,101.0,0.252,0.00162,63.0,4.5
613,M,2015-05-05 17:12:00,12339,3.84e+22,43.3,65.7,0.146,-0.000377,19.2,4.66
614,M,2015-05-06 11:36:00,12339,6.77e+22,43.0,65.3,-0.0759,-0.00139,123.0,4.79
615,M,2015-06-11 08:48:00,12367,1.66e+22,36.2,67.9,0.148,0.00775,172.0,4.52
616,M,2015-06-13 07:24:00,12360,6.31e+22,32.3,65.6,-0.0637,0.00274,247.0,4.51
617,M,2015-06-14 00:36:00,12360,2.54e+22,34.1,54.3,-0.0544,-0.000282,11.3,4.27
618,M,2015-06-18 00:36:00,12371,5.16e+22,48.6,78.7,-0.00157,-0.00832,583.0,4.78
619,M,2015-06-18 16:24:00,12371,5.42e+22,51.6,80.5,0.00341,-0.00607,463.0,4.85
620,M,2015-06-20 06:24:00,12371,4.83e+22,56.6,84.0,-0.0897,-0.0136,867.0,4.89
621,M,2015-06-21 01:00:00,12371,4.5e+22,59.6,78.8,-0.0613,-0.014,934.0,4.85
622,M,2015-06-21 02:12:00,12371,4.49e+22,59.7,78.1,-0.056,-0.0158,1040.0,4.85
623,M,2015-06-21 09:36:00,12367,5.11e+22,32.7,92.2,-0.0604,0.00623,454.0,4.43
624,M,2015-06-21 18:12:00,12371,4.16e+22,60.7,82.2,-0.195,-0.0169,1030.0,4.77
625,M,2015-06-22 17:24:00,12371,3.92e+22,60.5,83.9,-0.198,-0.0135,794.0,4.68
626,M,2015-06-25 08:00:00,12371,4.39e+22,47.1,87.3,-0.121,-0.0076,511.0,4.6
627,M,2015-07-03 12:36:00,12378,1.92e+22,34.6,89.0,0.00252,0.00562,144.0,4.12
628,M,2015-07-06 08:24:00,12381,2.26e+22,53.8,92.1,0.128,-0.0208,648.0,4.84
629,M,2015-07-06 20:36:00,12381,2.19e+22,55.7,93.4,0.204,-0.0176,530.0,4.75
630,M,2015-08-21 02:00:00,12403,3.57e+22,44.5,104.0,-0.14,-0.00241,128.0,4.85
631,M,2015-08-21 09:36:00,12403,3.57e+22,47.9,107.0,-0.103,-0.00393,215.0,5.0
632,M,2015-08-21 19:12:00,12403,3.75e+22,50.4,103.0,0.00135,-0.00619,350.0,4.99
633,M,2015-08-22 06:36:00,12403,3.91e+22,51.7,108.0,0.0913,0.000149,8.49,4.98
634,M,2015-08-22 21:24:00,12403,4.41e+22,55.2,99.3,0.0373,0.00433,309.0,5.01
635,M,2015-08-24 07:24:00,12403,5.42e+22,56.1,100.0,-0.119,0.00504,400.0,5.08
636,M,2015-08-24 17:36:00,12403,5.72e+22,56.2,94.6,-0.115,0.00453,390.0,5.18
637,M,2015-08-27 04:48:00,12403,6.53e+22,47.6,86.3,-0.216,-0.00305,265.0,4.85
638,M,2015-08-28 13:00:00,12403,6.84e+22,42.6,69.3,-0.17,-0.000426,39.9,4.7
639,M,2015-08-28 19:00:00,12403,6.8e+22,42.2,66.4,-0.212,0.000267,24.6,4.67
640,M,2015-08-30 01:48:00,12403,2.14e+22,32.9,61.1,-0.155,0.00144,45.6,4.72
641,M,2015-09-17 09:24:00,12415,1.6e+22,50.4,116.0,0.293,-0.00785,212.0,4.28
642,M,2015-09-20 05:00:00,12420,5.11e+21,53.1,50.8,0.484,-0.0086,65.4,4.62
643,M,2015-09-20 17:36:00,12420,2.32e+22,43.8,60.5,-0.0168,-0.00286,92.8,4.17
644,M,2015-09-27 10:24:00,12422,3.2e+22,58.2,93.7,-0.0338,-0.0143,654.0,4.72
645,M,2015-09-27 21:00:00,12422,3.64e+22,57.1,92.5,-0.0551,-0.0139,732.0,4.87
646,M,2015-09-28 03:48:00,12428,8.57e+20,31.8,113.0,0.411,0.00617,6.7,2.56
647,M,2015-09-28 07:24:00,12428,1.06e+21,44.3,103.0,0.531,-0.00805,12.7,0.0
648,M,2015-09-28 13:00:00,12423,2.3e+22,40.8,89.1,0.224,-0.00108,30.8,4.45
649,M,2015-09-28 14:48:00,12422,4.31e+22,55.6,95.6,-0.0813,-0.0134,839.0,5.08
650,M,2015-09-29 03:12:00,12428,5.85e+21,31.9,91.1,-0.266,0.00938,70.5,3.72
651,M,2015-09-29 03:36:00,12428,5.92e+21,31.7,95.6,-0.429,0.00836,63.0,3.65
652,M,2015-09-29 05:00:00,12422,5.26e+22,52.3,97.2,-0.0363,-0.00753,556.0,5.07
653,M,2015-09-29 05:36:00,12423,7.31e+21,31.9,66.4,-0.825,0.00417,39.3,4.68
654,M,2015-09-29 05:48:00,12422,5.32e+22,52.4,97.1,-0.00768,-0.00892,662.0,5.12
655,M,2015-09-29 06:36:00,12423,6.96e+21,33.2,74.4,-0.484,0.00864,82.0,4.72
656,M,2015-09-29 08:48:00,12422,5.3e+22,51.4,99.4,-0.0868,-0.0131,928.0,5.11
657,M,2015-09-29 11:12:00,12422,5.52e+22,51.0,96.5,-0.0606,-0.0104,792.0,5.13
658,M,2015-09-29 19:24:00,12422,6.26e+22,48.2,96.6,-0.0903,-0.00784,648.0,5.16
659,M,2015-09-30 10:48:00,12422,6.23e+22,46.7,91.1,-0.0862,-0.0031,256.0,5.09
660,M,2015-09-30 13:12:00,12422,6.25e+22,45.9,90.2,-0.0998,-0.00237,195.0,5.09
661,M,2015-10-01 13:00:00,12427,1.13e+22,54.0,109.0,0.16,-0.0068,127.0,3.88
662,M,2015-10-02 00:00:00,12422,6.74e+22,41.3,75.2,0.0391,-0.00255,224.0,4.77
663,M,2015-10-02 12:24:00,12422,4.84e+22,40.9,77.6,-0.0104,-0.00933,567.0,4.91
664,M,2015-10-02 17:12:00,12422,4.22e+22,39.5,74.5,-0.0998,-0.0122,639.0,5.04
665,M,2015-10-03 22:48:00,12422,0.0,0.0,0.0,0.0,0.0,0.0,4.53
666,M,2015-10-15 23:24:00,12434,3.85e+22,32.9,91.1,0.124,0.0126,712.0,4.34
667,M,2015-10-16 06:00:00,12434,3.52e+22,33.9,93.0,0.0957,0.0125,687.0,4.37
668,M,2015-10-17 20:12:00,12436,2.82e+22,39.2,68.5,-0.0779,-0.00348,133.0,4.23
669,M,2015-10-17 20:36:00,12436,2.81e+22,38.3,66.2,-0.0938,-0.0041,151.0,4.08
670,M,2015-10-31 17:48:00,12445,3.32e+21,31.5,132.0,0.424,-0.00306,15.4,0.0
671,M,2015-11-04 03:24:00,12445,2.63e+22,38.3,77.9,-0.0358,0.00741,252.0,4.38
672,M,2015-11-04 12:00:00,12443,2.64e+22,52.6,113.0,0.477,0.000433,19.4,4.19
673,M,2015-11-04 13:24:00,12443,2.59e+22,53.6,110.0,0.436,-0.000999,46.0,4.16
674,M,2015-11-09 12:36:00,12449,1.95e+22,37.2,108.0,-0.159,0.00151,43.8,4.09
675,M,2015-12-21 03:48:00,12472,0.0,0.0,0.0,0.0,0.0,0.0,4.82
676,M,2015-12-21 10:12:00,12473,2.12e+21,45.3,51.4,-0.0627,-0.011,33.6,3.91
677,M,2015-12-22 03:12:00,12473,2.1e+22,40.9,96.2,-0.0367,-0.00449,106.0,4.42
678,M,2015-12-23 00:24:00,12473,3.17e+22,46.1,81.2,-0.127,0.0129,500.0,4.61
679,M,2015-12-24 01:36:00,12473,3.5e+22,50.3,80.7,0.114,0.0136,643.0,4.76
680,M,2015-12-28 11:12:00,12473,2.62e+22,53.0,111.0,0.416,0.0205,828.0,4.67
681,M,2016-01-01 23:00:00,12473,3.57e+22,29.1,75.8,-0.0227,0.00488,253.0,3.75
682,M,2016-02-12 10:36:00,12497,2.52e+22,42.5,128.0,0.185,-0.0202,816.0,4.61
683,M,2016-02-13 15:12:00,12497,3.3e+22,36.4,124.0,0.117,-0.00801,404.0,4.76
684,M,2016-02-14 19:12:00,12497,4.3e+22,32.0,103.0,0.0125,-0.00711,461.0,4.88
685,M,2016-02-15 10:36:00,12497,3.91e+22,32.9,102.0,-0.0686,-0.00813,435.0,4.8
686,M,2016-04-18 00:00:00,12529,5.33e+22,42.9,71.0,0.0831,-0.00506,400.0,4.24
687,M,2016-07-21 00:36:00,12567,4.29e+22,53.0,77.8,0.0139,-0.0022,151.0,4.69
688,M,2016-07-21 01:36:00,12567,4.3e+22,52.8,77.3,0.0144,-0.00216,148.0,4.67
689,M,2016-07-23 01:48:00,12567,4.59e+22,45.7,62.3,0.17,-0.0035,243.0,4.54
690,M,2016-07-23 05:00:00,12567,4.56e+22,45.3,64.9,0.0921,-0.00387,257.0,4.55
691,M,2016-07-23 05:24:00,12567,4.5e+22,45.3,65.0,0.184,-0.00394,254.0,4.54
692,M,2016-07-24 06:12:00,12567,1.3e+22,47.1,60.3,0.0914,0.00543,112.0,5.36
693,M,2016-07-24 17:24:00,12567,5.11e+20,48.2,39.6,-0.0565,-0.00231,2.01,4.7
694,M,2016-08-07 14:36:00,12572,1.52e+22,38.5,72.3,0.0181,-0.00727,173.0,3.99
695,M,2016-11-29 17:24:00,12615,8.5e+21,38.7,110.0,0.0702,-0.00455,53.8,4.06
696,M,2016-11-29 23:24:00,12615,8.81e+21,38.9,120.0,-0.0541,-0.0217,239.0,4.2
697,M,2017-04-01 21:36:00,12644,2.64e+22,43.5,92.5,-0.00532,0.00647,262.0,4.51
698,M,2017-04-02 07:48:00,12644,3.54e+22,44.0,90.8,0.0259,0.00596,304.0,4.77
699,M,2017-04-02 12:48:00,12644,3.75e+22,44.8,94.2,-0.114,0.00724,360.0,4.89
700,M,2017-04-02 18:24:00,12644,4.34e+22,45.2,88.6,0.0107,0.00797,444.0,4.91
701,M,2017-04-02 20:24:00,12644,4.49e+22,45.3,88.5,-0.0291,0.00282,160.0,4.84
702,M,2017-04-03 01:00:00,12644,4.63e+22,44.8,84.3,-0.0738,0.00251,146.0,4.72
703,M,2017-04-03 14:24:00,12645,3.16e+22,53.1,97.0,-0.0047,0.00566,256.0,4.85
704,M,2017-07-05 10:36:00,12665,6.77e+20,52.5,65.2,-0.0557,-0.00184,2.42,4.54
705,M,2017-07-09 03:12:00,12665,3.26e+22,53.9,85.9,-0.0361,-0.00753,364.0,4.75
706,M,2017-07-14 01:12:00,12665,3.21e+22,51.7,96.9,0.115,-0.012,561.0,4.48
707,M,2017-08-20 01:36:00,12671,2.13e+22,57.9,103.0,0.0907,-0.00702,235.0,4.62
708,M,2017-09-04 05:36:00,12673,2.67e+22,60.6,102.0,-0.0335,-0.0389,1600.0,5.07
709,M,2017-09-04 15:12:00,12673,3.17e+22,59.8,96.1,0.00483,-0.0409,1920.0,5.21
710,M,2017-09-04 18:00:00,12673,3.29e+22,59.5,100.0,-0.0293,-0.0431,2050.0,5.21
711,M,2017-09-04 18:48:00,12673,3.31e+22,58.8,100.0,-0.0394,-0.0436,2060.0,5.21
712,M,2017-09-04 20:00:00,12673,3.29e+22,59.4,93.4,-0.0222,-0.0398,1950.0,5.17
713,M,2017-09-04 20:24:00,12673,3.26e+22,59.4,94.0,-0.0132,-0.0383,1870.0,5.13
714,M,2017-09-04 22:12:00,12673,3.36e+22,59.0,99.8,-0.0824,-0.0408,1960.0,5.14
715,M,2017-09-05 01:00:00,12673,3.44e+22,58.2,102.0,0.057,-0.0467,2270.0,5.13
716,M,2017-09-05 03:48:00,12673,3.54e+22,57.7,104.0,-0.0567,-0.0478,2380.0,5.19
717,M,2017-09-05 04:36:00,12673,3.53e+22,57.5,104.0,-0.0972,-0.0469,2360.0,5.24
718,M,2017-09-05 06:00:00,12673,3.62e+22,57.1,103.0,0.0191,-0.0493,2540.0,5.25
719,M,2017-09-05 17:36:00,12673,3.96e+22,54.5,109.0,-0.165,-0.0599,3100.0,5.26
720,M,2017-09-06 15:48:00,12673,4.93e+22,49.5,108.0,-0.231,-0.057,3580.0,5.29
721,M,2017-09-06 19:36:00,12673,5.23e+22,48.3,103.0,-0.0655,-0.0505,3360.0,5.26
722,M,2017-09-06 23:36:00,12673,5.37e+22,47.3,99.4,-0.133,-0.0443,2920.0,5.11
723,M,2017-09-07 05:00:00,12673,5.42e+22,46.8,99.2,-0.087,-0.0417,2820.0,5.16
724,M,2017-09-07 09:48:00,12673,5.53e+22,46.5,95.9,-0.108,-0.038,2660.0,5.11
725,M,2017-09-07 10:12:00,12673,5.58e+22,46.0,94.0,-0.122,-0.0365,2590.0,5.1
726,M,2017-09-07 23:48:00,12673,5.94e+22,43.0,85.4,-0.0699,-0.0239,1800.0,4.91
727,M,2017-09-08 02:24:00,12673,6.08e+22,42.5,85.3,-0.101,-0.0232,1770.0,4.84
728,M,2017-09-08 03:36:00,12673,6.05e+22,42.5,88.0,-0.0729,-0.0223,1660.0,4.85
729,M,2017-09-08 08:24:00,12673,5.89e+22,42.8,88.0,-0.152,-0.0194,1410.0,4.9
730,M,2017-09-08 15:12:00,12673,5.88e+22,43.2,79.0,-0.182,-0.0136,1020.0,4.79
731,M,2017-09-08 23:36:00,12673,6.07e+22,42.1,70.4,-0.0344,-0.0101,812.0,4.56
732,M,2017-09-09 04:12:00,12673,5.83e+22,42.4,69.3,-0.0784,-0.00826,629.0,4.51
733,M,2017-09-09 10:48:00,12673,5.41e+22,44.2,63.2,-0.175,-0.00776,572.0,4.48
734,M,2017-09-09 22:00:00,12673,2.3e+22,42.2,69.9,-0.131,-0.00368,121.0,4.68
